# Result analyzer ver. 1.0.5
# Input file : pc_rta.result
# Cumulative thermal conductivity at temperature 300 K.
# mode range 1 15
# Each phonon contribute to the total thermal conductivity if
# (v_x)^2+(v_y)^2+(v_z)^2 < L^2 is satisfied.
# L [nm], kappa [W/mK] (xx, xy, ...)
              0              0              0              0              0              0              0              0              0              0
            9.8         1.1865    2.63905e-14    6.17663e-14    2.63908e-14         1.1865   -4.98464e-14    6.17662e-14   -4.98464e-14         1.1865
            9.9        1.18886    1.89168e-14    6.55032e-14    1.89173e-14        1.18886   -5.18248e-14     6.5503e-14   -5.18248e-14        1.18886
             10        1.19242    9.41026e-15    6.92363e-14    9.41058e-15        1.19242   -4.20281e-14    6.92361e-14   -4.20281e-14        1.19242
           10.1        1.19242    9.41026e-15    6.92363e-14    9.41058e-15        1.19242   -4.20281e-14    6.92361e-14   -4.20281e-14        1.19242
           10.2        1.19443    1.36743e-14    9.14421e-14    1.36747e-14        1.19443   -3.88903e-14     9.1442e-14   -3.88903e-14        1.19443
           10.3        1.19896    1.36743e-14     9.1442e-14    1.36747e-14        1.19896   -3.88903e-14     9.1442e-14   -3.88906e-14        1.19896
           10.4        1.19896    1.36743e-14     9.1442e-14    1.36747e-14        1.19896   -3.88903e-14     9.1442e-14   -3.88906e-14        1.19896
           10.5        1.19896    1.36743e-14     9.1442e-14    1.36747e-14        1.19896   -3.88903e-14     9.1442e-14   -3.88906e-14        1.19896
           10.6        1.19896    1.36743e-14     9.1442e-14    1.36747e-14        1.19896   -3.88903e-14     9.1442e-14   -3.88906e-14        1.19896
           10.7        1.19896    1.36743e-14     9.1442e-14    1.36747e-14        1.19896   -3.88903e-14     9.1442e-14   -3.88906e-14        1.19896
           10.8        1.19896    1.36743e-14     9.1442e-14    1.36747e-14        1.19896   -3.88903e-14     9.1442e-14   -3.88906e-14        1.19896
           10.9        1.19896    1.36743e-14     9.1442e-14    1.36747e-14        1.19896   -3.88903e-14     9.1442e-14   -3.88906e-14        1.19896
             11        1.19896    1.36743e-14     9.1442e-14    1.36747e-14        1.19896   -3.88903e-14     9.1442e-14   -3.88906e-14        1.19896
           11.1        1.20411    4.72283e-15     9.5422e-14    4.72314e-15        1.20411   -2.23207e-14    9.54219e-14   -2.23207e-14        1.20411
           11.2        1.20411    4.72283e-15     9.5422e-14    4.72314e-15        1.20411   -2.23207e-14    9.54219e-14   -2.23207e-14        1.20411
           11.3        1.20411    4.72283e-15     9.5422e-14    4.72314e-15        1.20411   -2.23207e-14    9.54219e-14   -2.23207e-14        1.20411
           11.4        1.20691   -6.23237e-15    9.85649e-14   -6.23206e-15        1.20691   -1.00181e-14    9.85648e-14   -1.00184e-14        1.20691
           11.5        1.20691   -6.23237e-15    9.85649e-14   -6.23206e-15        1.20691   -1.00181e-14    9.85648e-14   -1.00184e-14        1.20691
           11.6        1.20691   -6.23237e-15    9.85649e-14   -6.23206e-15        1.20691   -1.00181e-14    9.85648e-14   -1.00184e-14        1.20691
           11.7        1.21271   -6.23237e-15     9.8565e-14   -6.23237e-15        1.21271   -1.00181e-14    9.85648e-14   -1.00184e-14        1.21271
           11.8        1.21271   -6.23237e-15     9.8565e-14   -6.23237e-15        1.21271   -1.00181e-14    9.85648e-14   -1.00184e-14        1.21271
           11.9        1.21824   -7.55206e-15    8.08789e-14   -7.55206e-15        1.21824   -3.61515e-14    8.08786e-14   -3.61518e-14        1.21824
             12        1.21972     4.6462e-16    9.15678e-14     4.6462e-16        1.21972   -3.08071e-14    9.15676e-14   -3.08071e-14        1.21972
           12.1        1.21972     4.6462e-16    9.15678e-14     4.6462e-16        1.21972   -3.08071e-14    9.15676e-14   -3.08071e-14        1.21972
           12.2        1.21972     4.6462e-16    9.15678e-14     4.6462e-16        1.21972   -3.08071e-14    9.15676e-14   -3.08071e-14        1.21972
           12.3        1.22259    4.51574e-15    8.82878e-14    4.51637e-15        1.22259   -3.11931e-14    8.82875e-14   -3.11931e-14        1.22259
           12.4        1.22259    4.51574e-15    8.82878e-14    4.51637e-15        1.22259   -3.11931e-14    8.82875e-14   -3.11931e-14        1.22259
           12.5        1.22259    4.51574e-15    8.82878e-14    4.51637e-15        1.22259   -3.11931e-14    8.82875e-14   -3.11931e-14        1.22259
           12.6        1.22259    4.51574e-15    8.82878e-14    4.51637e-15        1.22259   -3.11931e-14    8.82875e-14   -3.11931e-14        1.22259
           12.7        1.22259    4.51574e-15    8.82878e-14    4.51637e-15        1.22259   -3.11931e-14    8.82875e-14   -3.11931e-14        1.22259
           12.8        1.22259    4.51574e-15    8.82878e-14    4.51637e-15        1.22259   -3.11931e-14    8.82875e-14   -3.11931e-14        1.22259
           12.9        1.22259    4.51574e-15    8.82878e-14    4.51637e-15        1.22259   -3.11931e-14    8.82875e-14   -3.11931e-14        1.22259
             13        1.22259    4.51574e-15    8.82878e-14    4.51637e-15        1.22259   -3.11931e-14    8.82875e-14   -3.11931e-14        1.22259
